timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-12T15:00:54,codecarbon,d45005a7-d82e-4338-9e86-126afe9f5daa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,835.363588700071,0.0032645829721281187,3.9079785332853845e-06,17.478448321804308,31.65054963063562,20.0,0.004058355137865228,0.005041844311249655,0.004640264007224079,0.013740463456338968,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.24096385542168675,0.8060240963855422,48.380602409638556,15.070264820880201,N,1.0,0.0
2026-08-12T15:01:34,codecarbon,b0c17e56-8f3e-4eb6-b1db-d9de21e2b379,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.055234699975699,1.4271184654307979e-05,2.3568342700845687e-06,17.0655695015,231.56193830788482,20.0,1.3201459161970982e-05,3.1473914068769204e-05,1.5391316112234363e-05,6.0066689342974545e-05,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,2.5,49.2,15.33083724975586,N,1.0,0.0
2026-08-12T15:02:41,codecarbon,7ff435ce-9e1f-4070-9fb8-d0c266cc3aec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.498639399884269,3.626347871784154e-05,3.1537191016014054e-06,17.0012654545,178.4361975531257,20.0,3.875859416956885e-05,6.831755465341871e-05,4.555498611104364e-05,0.0001526311349340312,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,4.75,49.112500000000004,15.301555633544922,N,1.0,0.0
2026-08-12T15:09:09,codecarbon,3cabfdb0-a9ce-4c96-be41-5de1bf0df831,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.030394000001252,4.474547194676549e-05,3.18918142617816e-06,17.000922527409088,287.97939966413895,20.0,5.0870404189289994e-05,7.765506212464857e-05,5.98059461115756e-05,0.00018833141242551417,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.8,51.56,16.062404251098634,N,1.0,0.0
2026-08-12T15:13:01,codecarbon,b56ded7f-0d8f-4418-8c58-1b7cdaf22a7e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.90008160006255,3.032027736159795e-05,3.0626290354421305e-06,17.005807890928573,403.74765645368564,20.0,3.13248649578434e-05,5.9517547613907595e-05,3.677409055591044e-05,0.00012761650312766143,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,4.833333333333333,51.78333333333333,16.131413141886394,N,1.0,0.0
2026-08-12T15:13:44,codecarbon,9124c450-8241-4370-8ffa-ae7254ed80c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.147212800104171,3.742265158071712e-05,3.0807603519052695e-06,17.0017457215,197.67806828799272,20.0,4.202309215749387e-05,6.609005287216974e-05,4.9396889444647565e-05,0.00015751003447431118,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.75,51.925,16.170093536376953,N,1.0,0.0
2026-08-12T15:14:02,codecarbon,5b8360d2-9407-4be6-952b-6411df1c9efa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.000301899854094,3.694678151680437e-05,3.6945666127683035e-06,17.0027326565,23.30944035295336,20.0,3.1773730290070775e-05,8.637701354530236e-05,3.735637777717784e-05,0.00015550712161255096,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,1.8333333333333333,51.916666666666664,16.17583974202474,N,1.0,0.0
2026-08-12T15:14:39,codecarbon,fba3321f-ccdf-45bd-99c5-26a59c1aed21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.26699860021472,2.0775696758396473e-05,2.858910246354335e-06,17.010544913,21.130690017969638,20.0,1.892271688722768e-05,4.6318370388043206e-05,2.220276222279709e-05,8.744384949806798e-05,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,18.0,51.70000000000001,16.103267669677734,N,1.0,0.0
2026-08-12T15:15:01,codecarbon,6e490a3a-2906-415f-8625-e0024b74666b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.790183000033721,3.11078564634555e-05,3.177454033632298e-06,17.00144968592857,244.29545984296124,20.0,3.085176684638204e-05,6.381755105255849e-05,3.626206555507249e-05,0.00013093138345401302,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.8333333333333334,51.68333333333334,16.093652089436848,N,1.0,0.0
2026-08-12T15:15:30,codecarbon,7e529edd-1127-4bc9-95e9-1259a10ee634,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.51858939998783,6.321235026626389e-05,3.41345384904454e-06,17.4087596705,29.042004661384194,20.0,7.21175870448811e-05,0.00010916286510820328,8.4777110555054e-05,0.0002660575627081384,0.0,United Kingdom,GBR,england,,,Windows-11-10.0.26200-SP0,3.13.11,3.2.9,32,AMD Ryzen 9 9950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 5080,-1.4407,52.9887,31.148883819580078,machine,0.0,0.26666666666666666,51.31333333333334,15.977762858072916,N,1.0,0.0
